event_id,user_id,event_type,description,category,direction,amount_original,amount_source,amount_currency,event_date,settlement_date,cash_effective_date,cash_effective_date_source,status,linked_event_id,flexibility,minimum_allowed_amount,related_image_id,related_message_ids,home_currency,amount_home_currency
event_1517,user_17,expense,Metro and bus fares,transport,debit,6170.7,csv,INR,2025-12-06,2025-12-06,2025-12-06,settlement,settled,,fixed,,,[],INR,6170.7
event_1518,user_17,expense,Metro and bus fares,transport,debit,5790.36,csv,INR,2025-12-13,2025-12-13,2025-12-13,settlement,settled,,fixed,,,[],INR,5790.36
event_1519,user_17,expense,Vehicle charging,transport,debit,4328.91,csv,INR,2025-12-20,2025-12-20,2025-12-20,settlement,settled,,fixed,,,[],INR,4328.91
event_1520,user_17,expense,Metro and bus fares,transport,debit,5080.56,csv,INR,2025-12-27,2025-12-27,2025-12-27,settlement,settled,,fixed,,,[],INR,5080.56
event_1521,user_17,expense,Metro and bus fares,transport,debit,4844.94,csv,INR,2026-01-03,2026-01-03,2026-01-03,settlement,settled,,fixed,,,[],INR,4844.94
event_1522,user_17,expense,Ride-hailing trip,transport,debit,5940.36,csv,INR,2026-01-10,2026-01-10,2026-01-10,settlement,settled,,fixed,,,[],INR,5940.36
event_1523,user_17,expense,Rail pass,transport,debit,6406.38,csv,INR,2026-01-17,2026-01-17,2026-01-17,settlement,settled,,fixed,,,[],INR,6406.38
event_1524,user_17,expense,Rail pass,transport,debit,5758.89,csv,INR,2026-01-24,2026-01-24,2026-01-24,settlement,settled,,fixed,,,[],INR,5758.89
event_1525,user_17,expense,Local taxi,transport,debit,4661.7,csv,INR,2026-01-31,2026-01-31,2026-01-31,settlement,settled,,fixed,,,[],INR,4661.7
event_1526,user_17,expense,Metro and bus fares,transport,debit,5650.43,csv,INR,2026-02-07,2026-02-07,2026-02-07,settlement,settled,,fixed,,,[],INR,5650.43
event_1527,user_17,expense,Vehicle charging,transport,debit,3902.91,csv,INR,2026-02-14,2026-02-14,2026-02-14,settlement,settled,,fixed,,,[],INR,3902.91
event_1528,user_17,expense,Commuter pass,transport,debit,5741.08,csv,INR,2026-02-21,2026-02-21,2026-02-21,settlement,settled,,fixed,,,[],INR,5741.08
event_1529,user_17,expense,Rail pass,transport,debit,5372.15,csv,INR,2026-02-28,2026-02-28,2026-02-28,settlement,settled,,fixed,,,[],INR,5372.15
event_1530,user_17,expense,Bakery and snacks,dining,debit,5641.06,csv,INR,2025-09-07,2025-09-07,2025-09-07,settlement,settled,,reducible,2935,,[],INR,5641.06
event_1531,user_17,expense,Takeaway order,dining,debit,4425.44,csv,INR,2025-09-21,2025-09-21,2025-09-21,settlement,settled,,reducible,2935,,[],INR,4425.44
event_1532,user_17,expense,Lunch with colleagues,dining,debit,4695.55,csv,INR,2025-10-05,2025-10-05,2025-10-05,settlement,settled,,reducible,2935,,[],INR,4695.55
event_1533,user_17,expense,Bakery and snacks,dining,debit,5554.91,csv,INR,2025-10-19,2025-10-19,2025-10-19,settlement,settled,,reducible,2935,,[],INR,5554.91
event_1534,user_17,expense,Takeaway order,dining,debit,6027.54,csv,INR,2025-11-02,2025-11-02,2025-11-02,settlement,settled,,reducible,2935,,[],INR,6027.54
event_1535,user_17,expense,Neighbourhood restaurant,dining,debit,5593.53,csv,INR,2025-11-16,2025-11-16,2025-11-16,settlement,settled,,reducible,2935,,[],INR,5593.53
event_1536,user_17,expense,Neighbourhood restaurant,dining,debit,6839.37,csv,INR,2025-11-30,2025-11-30,2025-11-30,settlement,settled,,reducible,2935,,[],INR,6839.37
event_1537,user_17,expense,Bakery and snacks,dining,debit,6048.91,csv,INR,2025-12-14,2025-12-14,2025-12-14,settlement,settled,,reducible,2935,,[],INR,6048.91
event_1538,user_17,expense,Weekend food delivery,dining,debit,6795.26,csv,INR,2025-12-28,2025-12-28,2025-12-28,settlement,settled,,reducible,2935,,[],INR,6795.26
event_1539,user_17,expense,Quick-service meal,dining,debit,6797.26,csv,INR,2026-01-11,2026-01-11,2026-01-11,settlement,settled,,reducible,2935,,[],INR,6797.26
event_1540,user_17,expense,Quick-service meal,dining,debit,5254.41,csv,INR,2026-01-25,2026-01-25,2026-01-25,settlement,settled,,reducible,2935,,[],INR,5254.41
event_1541,user_17,expense,Family dinner,dining,debit,6688.81,csv,INR,2026-02-08,2026-02-08,2026-02-08,settlement,settled,,reducible,2935,,[],INR,6688.81
event_1542,user_17,expense,Family dinner,dining,debit,4747.76,csv,INR,2026-02-22,2026-02-22,2026-02-22,settlement,settled,,reducible,2935,,[],INR,4747.76
event_1543,user_17,expense,Reimbursable work expense,work_expense,debit,12360,csv,INR,2026-01-26,2026-01-26,2026-01-26,settlement,settled,,fixed,,,[],INR,12360
event_1544,user_17,refund,Employer expense reimbursement,work_expense,credit,12360,csv,INR,2026-02-25,2026-02-26,2026-02-26,settlement,settled,event_1543,fixed,,,[],INR,12360
event_1545,user_17,expense,Bulk groceries and pantry purchase,groceries,debit,,pending_image_extraction,INR,2026-02-27,2026-02-27,2026-02-27,settlement,settled,,fixed,,image_03,[],INR,
event_1546,user_17,income,Next confirmed salary,salary,credit,206000,csv,INR,2026-03-15,2026-03-15,2026-03-15,settlement,scheduled,,fixed,,,[],INR,206000
event_1547,user_18,income,Payroll credit,salary,credit,2310,csv,EUR,2026-02-15,2026-02-15,2026-02-15,settlement,settled,,fixed,,,[],EUR,2310
event_1548,user_18,expense,Building maintenance payment,housing,debit,167,csv,EUR,2026-02-04,2026-02-04,2026-02-04,settlement,settled,,fixed,,,[],EUR,167
event_1549,user_18,expense,Energy provider bill,utilities,debit,100.59,csv,EUR,2026-02-07,2026-02-07,2026-02-07,settlement,settled,,fixed,,,[],EUR,100.59
event_1550,user_18,expense,Household insurance,insurance,debit,68,csv,EUR,2026-02-08,2026-02-08,2026-02-08,settlement,settled,,fixed,,,[],EUR,68
event_1551,user_18,expense,Clinic payment,healthcare,debit,164.1,csv,EUR,2026-02-11,2026-02-11,2026-02-11,settlement,settled,,fixed,,,[],EUR,164.1
event_1552,user_18,subscription,Family streaming plan,streaming,debit,68,csv,EUR,2026-02-10,2026-02-10,2026-02-10,settlement,settled,,reducible_or_stoppable,34,,[],EUR,68
event_1553,user_18,income,Payroll credit,salary,credit,2310,csv,EUR,2026-03-15,2026-03-15,2026-03-15,settlement,settled,,fixed,,,[],EUR,2310
event_1554,user_18,expense,Building maintenance payment,housing,debit,167,csv,EUR,2026-03-04,2026-03-04,2026-03-04,settlement,settled,,fixed,,,[],EUR,167
event_1555,user_18,expense,Energy provider bill,utilities,debit,101.24,csv,EUR,2026-03-07,2026-03-07,2026-03-07,settlement,settled,,fixed,,,[],EUR,101.24
event_1556,user_18,expense,Household insurance,insurance,debit,68,csv,EUR,2026-03-08,2026-03-08,2026-03-08,settlement,settled,,fixed,,,[],EUR,68
event_1557,user_18,expense,Clinic payment,healthcare,debit,150.18,csv,EUR,2026-03-11,2026-03-11,2026-03-11,settlement,settled,,fixed,,,[],EUR,150.18
event_1558,user_18,subscription,Family streaming plan,streaming,debit,68,csv,EUR,2026-03-10,2026-03-10,2026-03-10,settlement,settled,,reducible_or_stoppable,34,,[],EUR,68
event_1559,user_18,income,Payroll credit,salary,credit,2310,csv,EUR,2026-04-15,2026-04-15,2026-04-15,settlement,settled,,fixed,,,[],EUR,2310
event_1560,user_18,expense,Building maintenance payment,housing,debit,167,csv,EUR,2026-04-04,2026-04-04,2026-04-04,settlement,settled,,fixed,,,[],EUR,167
event_1561,user_18,expense,Energy provider bill,utilities,debit,125.4,csv,EUR,2026-04-07,2026-04-07,2026-04-07,settlement,settled,,fixed,,,[],EUR,125.4
event_1562,user_18,expense,Household insurance,insurance,debit,68,csv,EUR,2026-04-08,2026-04-08,2026-04-08,settlement,settled,,fixed,,,[],EUR,68
event_1563,user_18,expense,Clinic payment,healthcare,debit,152.41,csv,EUR,2026-04-11,2026-04-11,2026-04-11,settlement,settled,,fixed,,,[],EUR,152.41
event_1564,user_18,subscription,Family streaming plan,streaming,debit,68,csv,EUR,2026-04-10,2026-04-10,2026-04-10,settlement,settled,,reducible_or_stoppable,34,,[],EUR,68
event_1565,user_18,income,Payroll credit,salary,credit,2310,csv,EUR,2026-05-15,2026-05-15,2026-05-15,settlement,settled,,fixed,,,[],EUR,2310
event_1566,user_18,expense,Building maintenance payment,housing,debit,167,csv,EUR,2026-05-04,2026-05-04,2026-05-04,settlement,settled,,fixed,,,[],EUR,167
event_1567,user_18,expense,Energy provider bill,utilities,debit,121.67,csv,EUR,2026-05-07,2026-05-07,2026-05-07,settlement,settled,,fixed,,,[],EUR,121.67
event_1568,user_18,expense,Household insurance,insurance,debit,68,csv,EUR,2026-05-08,2026-05-08,2026-05-08,settlement,settled,,fixed,,,[],EUR,68
event_1569,user_18,expense,Clinic payment,healthcare,debit,162.41,csv,EUR,2026-05-11,2026-05-11,2026-05-11,settlement,settled,,fixed,,,[],EUR,162.41
event_1570,user_18,subscription,Family streaming plan,streaming,debit,68,csv,EUR,2026-05-10,2026-05-10,2026-05-10,settlement,settled,,reducible_or_stoppable,34,,[],EUR,68
event_1571,user_18,income,Payroll credit,salary,credit,2310,csv,EUR,2026-06-15,2026-06-15,2026-06-15,settlement,settled,,fixed,,,[],EUR,2310
event_1572,user_18,expense,Building maintenance payment,housing,debit,167,csv,EUR,2026-06-04,2026-06-04,2026-06-04,settlement,settled,,fixed,,,[],EUR,167
event_1573,user_18,expense,Energy provider bill,utilities,debit,107.43,csv,EUR,2026-06-07,2026-06-07,2026-06-07,settlement,settled,,fixed,,,[],EUR,107.43
event_1574,user_18,expense,Household insurance,insurance,debit,68,csv,EUR,2026-06-08,2026-06-08,2026-06-08,settlement,settled,,fixed,,,[],EUR,68
event_1575,user_18,expense,Clinic payment,healthcare,debit,147.96,csv,EUR,2026-06-11,2026-06-11,2026-06-11,settlement,settled,,fixed,,,[],EUR,147.96
event_1576,user_18,subscription,Family streaming plan,streaming,debit,68,csv,EUR,2026-06-10,2026-06-10,2026-06-10,settlement,settled,,reducible_or_stoppable,34,,[],EUR,68
event_1577,user_18,expense,Building maintenance payment,housing,debit,167,csv,EUR,2026-07-04,2026-07-04,2026-07-04,settlement,settled,,fixed,,,[],EUR,167
event_1578,user_18,expense,Bulk pantry shop,groceries,debit,64.84,csv,EUR,2026-01-12,2026-01-12,2026-01-12,settlement,settled,,fixed,,,[],EUR,64.84
event_1579,user_18,expense,Grocery delivery,groceries,debit,101.66,csv,EUR,2026-01-22,2026-01-22,2026-01-22,settlement,settled,,fixed,,,[],EUR,101.66
event_1580,user_18,expense,Local market purchase,groceries,debit,96.63,csv,EUR,2026-02-01,2026-02-01,2026-02-01,settlement,settled,,fixed,,,[],EUR,96.63
event_1581,user_18,expense,Supermarket basket,groceries,debit,101.08,csv,EUR,2026-02-11,2026-02-11,2026-02-11,settlement,settled,,fixed,,,[],EUR,101.08
event_1582,user_18,expense,Fresh food shop,groceries,debit,87.39,csv,EUR,2026-02-21,2026-02-21,2026-02-21,settlement,settled,,fixed,,,[],EUR,87.39
event_1583,user_18,expense,Grocery delivery,groceries,debit,106.43,csv,EUR,2026-03-03,2026-03-03,2026-03-03,settlement,settled,,fixed,,,[],EUR,106.43
event_1584,user_18,expense,Supermarket basket,groceries,debit,66.3,csv,EUR,2026-03-13,2026-03-13,2026-03-13,settlement,settled,,fixed,,,[],EUR,66.3
event_1585,user_18,expense,Local market purchase,groceries,debit,108.09,csv,EUR,2026-03-23,2026-03-23,2026-03-23,settlement,settled,,fixed,,,[],EUR,108.09
event_1586,user_18,expense,Weekly produce market,groceries,debit,110.8,csv,EUR,2026-04-02,2026-04-02,2026-04-02,settlement,settled,,fixed,,,[],EUR,110.8
event_1587,user_18,expense,Local market purchase,groceries,debit,82.18,csv,EUR,2026-04-12,2026-04-12,2026-04-12,settlement,settled,,fixed,,,[],EUR,82.18
event_1588,user_18,expense,Supermarket basket,groceries,debit,94.02,csv,EUR,2026-04-22,2026-04-22,2026-04-22,settlement,settled,,fixed,,,[],EUR,94.02
event_1589,user_18,expense,Household groceries,groceries,debit,115,csv,EUR,2026-05-02,2026-05-02,2026-05-02,settlement,settled,,fixed,,,[],EUR,115
event_1590,user_18,expense,Bulk pantry shop,groceries,debit,83.94,csv,EUR,2026-05-12,2026-05-12,2026-05-12,settlement,settled,,fixed,,,[],EUR,83.94
event_1591,user_18,expense,Weekly produce market,groceries,debit,87.91,csv,EUR,2026-05-22,2026-05-22,2026-05-22,settlement,settled,,fixed,,,[],EUR,87.91
event_1592,user_18,expense,Bulk pantry shop,groceries,debit,71.92,csv,EUR,2026-06-01,2026-06-01,2026-06-01,settlement,settled,,fixed,,,[],EUR,71.92
event_1593,user_18,expense,Supermarket basket,groceries,debit,101.9,csv,EUR,2026-06-11,2026-06-11,2026-06-11,settlement,settled,,fixed,,,[],EUR,101.9
event_1594,user_18,expense,Household groceries,groceries,debit,90.08,csv,EUR,2026-06-21,2026-06-21,2026-06-21,settlement,settled,,fixed,,,[],EUR,90.08
event_1595,user_18,expense,Supermarket basket,groceries,debit,111.41,csv,EUR,2026-07-01,2026-07-01,2026-07-01,settlement,settled,,fixed,,,[],EUR,111.41
event_1596,user_18,expense,Metro and bus fares,transport,debit,36.86,csv,EUR,2026-01-13,2026-01-13,2026-01-13,settlement,settled,,fixed,,,[],EUR,36.86
event_1597,user_18,expense,Local taxi,transport,debit,35.48,csv,EUR,2026-01-27,2026-01-27,2026-01-27,settlement,settled,,fixed,,,[],EUR,35.48
event_1598,user_18,expense,Vehicle charging,transport,debit,54.53,csv,EUR,2026-02-10,2026-02-10,2026-02-10,settlement,settled,,fixed,,,[],EUR,54.53
event_1599,user_18,expense,Fuel refill,transport,debit,53.15,csv,EUR,2026-02-24,2026-02-24,2026-02-24,settlement,settled,,fixed,,,[],EUR,53.15
event_1600,user_18,expense,Commuter pass,transport,debit,38.59,csv,EUR,2026-03-10,2026-03-10,2026-03-10,settlement,settled,,fixed,,,[],EUR,38.59
event_1601,user_18,expense,Vehicle charging,transport,debit,52.9,csv,EUR,2026-03-24,2026-03-24,2026-03-24,settlement,settled,,fixed,,,[],EUR,52.9
event_1602,user_18,expense,Parking and tolls,transport,debit,36.49,csv,EUR,2026-04-07,2026-04-07,2026-04-07,settlement,settled,,fixed,,,[],EUR,36.49
event_1603,user_18,expense,Vehicle charging,transport,debit,47.5,csv,EUR,2026-04-21,2026-04-21,2026-04-21,settlement,settled,,fixed,,,[],EUR,47.5
event_1604,user_18,expense,Vehicle charging,transport,debit,50.57,csv,EUR,2026-05-05,2026-05-05,2026-05-05,settlement,settled,,fixed,,,[],EUR,50.57
event_1605,user_18,expense,Rail pass,transport,debit,34.87,csv,EUR,2026-05-19,2026-05-19,2026-05-19,settlement,settled,,fixed,,,[],EUR,34.87
event_1606,user_18,expense,Vehicle charging,transport,debit,36.29,csv,EUR,2026-06-02,2026-06-02,2026-06-02,settlement,settled,,fixed,,,[],EUR,36.29
event_1607,user_18,expense,Ride-hailing trip,transport,debit,49.04,csv,EUR,2026-06-16,2026-06-16,2026-06-16,settlement,settled,,fixed,,,[],EUR,49.04
event_1608,user_18,expense,Metro and bus fares,transport,debit,43.81,csv,EUR,2026-06-30,2026-06-30,2026-06-30,settlement,settled,,fixed,,,[],EUR,43.81
event_1609,user_18,expense,Quick-service meal,dining,debit,66.7,csv,EUR,2026-01-14,2026-01-14,2026-01-14,settlement,settled,,reducible,43.5,,[],EUR,66.7
event_1610,user_18,expense,Coffee shop,dining,debit,69.84,csv,EUR,2026-01-28,2026-01-28,2026-01-28,settlement,settled,,reducible,43.5,,[],EUR,69.84
event_1611,user_18,expense,Neighbourhood restaurant,dining,debit,92.92,csv,EUR,2026-02-11,2026-02-11,2026-02-11,settlement,settled,,reducible,43.5,,[],EUR,92.92
event_1612,user_18,expense,Lunch with colleagues,dining,debit,98.51,csv,EUR,2026-02-25,2026-02-25,2026-02-25,settlement,settled,,reducible,43.5,,[],EUR,98.51
event_1613,user_18,expense,Quick-service meal,dining,debit,108.96,csv,EUR,2026-03-11,2026-03-11,2026-03-11,settlement,settled,,reducible,43.5,,[],EUR,108.96
event_1614,user_18,expense,Neighbourhood restaurant,dining,debit,75.46,csv,EUR,2026-03-25,2026-03-25,2026-03-25,settlement,settled,,reducible,43.5,,[],EUR,75.46
event_1615,user_18,expense,Coffee shop,dining,debit,66.71,csv,EUR,2026-04-08,2026-04-08,2026-04-08,settlement,settled,,reducible,43.5,,[],EUR,66.71
event_1616,user_18,expense,Family dinner,dining,debit,103.86,csv,EUR,2026-04-22,2026-04-22,2026-04-22,settlement,settled,,reducible,43.5,,[],EUR,103.86
event_1617,user_18,expense,Coffee shop,dining,debit,81.05,csv,EUR,2026-05-06,2026-05-06,2026-05-06,settlement,settled,,reducible,43.5,,[],EUR,81.05
event_1618,user_18,expense,Weekend food delivery,dining,debit,101.82,csv,EUR,2026-05-20,2026-05-20,2026-05-20,settlement,settled,,reducible,43.5,,[],EUR,101.82
event_1619,user_18,expense,Quick-service meal,dining,debit,62.87,csv,EUR,2026-06-03,2026-06-03,2026-06-03,settlement,settled,,reducible,43.5,,[],EUR,62.87
event_1620,user_18,expense,Lunch with colleagues,dining,debit,82.67,csv,EUR,2026-06-17,2026-06-17,2026-06-17,settlement,settled,,reducible,43.5,,[],EUR,82.67
event_1621,user_18,expense,Takeaway order,dining,debit,101.88,csv,EUR,2026-07-01,2026-07-01,2026-07-01,settlement,settled,,reducible,43.5,,[],EUR,101.88
event_1622,user_19,income,Payroll credit,salary,credit,131000,csv,INR,2024-04-15,2024-04-15,2024-04-15,settlement,settled,,fixed,,,[],INR,131000
event_1623,user_19,expense,Residential rent payment,rent,debit,36100,csv,INR,2024-04-04,2024-04-04,2024-04-04,settlement,settled,,fixed,,,[],INR,36100
event_1624,user_19,expense,Municipal utilities,utilities,debit,6141.28,csv,INR,2024-04-08,2024-04-08,2024-04-08,settlement,settled,,fixed,,,[],INR,6141.28
event_1625,user_19,debt_payment,Loan repayment,debt_repayment,debit,11850,csv,INR,2024-04-13,2024-04-13,2024-04-13,settlement,settled,,fixed,,,[],INR,11850
event_1626,user_19,expense,Clinic payment,healthcare,debit,8946.09,csv,INR,2024-04-12,2024-04-12,2024-04-12,settlement,settled,,fixed,,,[],INR,8946.09
event_1627,user_19,expense,Childcare contribution,family_support,debit,12650,csv,INR,2024-04-15,2024-04-15,2024-04-15,settlement,settled,,fixed,,,[],INR,12650
event_1628,user_19,subscription,Online backup subscription,cloud_storage,debit,395,csv,INR,2024-04-14,2024-04-14,2024-04-14,settlement,settled,,stoppable,,,[],INR,395
event_1629,user_19,expense,Clothing and household items,shopping,debit,6302.66,csv,INR,2024-04-14,2024-04-14,2024-04-14,settlement,settled,,reducible,2432,,[],INR,6302.66
event_1630,user_19,income,Payroll credit,salary,credit,131000,csv,INR,2024-05-15,2024-05-15,2024-05-15,settlement,settled,,fixed,,,[],INR,131000
event_1631,user_19,expense,Residential rent payment,rent,debit,36100,csv,INR,2024-05-04,2024-05-04,2024-05-04,settlement,settled,,fixed,,,[],INR,36100
event_1632,user_19,expense,Municipal utilities,utilities,debit,5525.82,csv,INR,2024-05-08,2024-05-08,2024-05-08,settlement,settled,,fixed,,,[],INR,5525.82
event_1633,user_19,debt_payment,Loan repayment,debt_repayment,debit,11850,csv,INR,2024-05-13,2024-05-13,2024-05-13,settlement,settled,,fixed,,,[],INR,11850
event_1634,user_19,expense,Clinic payment,healthcare,debit,9619.88,csv,INR,2024-05-12,2024-05-12,2024-05-12,settlement,settled,,fixed,,,[],INR,9619.88
event_1635,user_19,expense,Childcare contribution,family_support,debit,12650,csv,INR,2024-05-15,2024-05-15,2024-05-15,settlement,settled,,fixed,,,[],INR,12650
event_1636,user_19,subscription,Online backup subscription,cloud_storage,debit,395,csv,INR,2024-05-14,2024-05-14,2024-05-14,settlement,settled,,stoppable,,,[],INR,395
event_1637,user_19,expense,Clothing and household items,shopping,debit,5593.2,csv,INR,2024-05-14,2024-05-14,2024-05-14,settlement,settled,,reducible,2432,,[],INR,5593.2
event_1638,user_19,income,Payroll credit,salary,credit,131000,csv,INR,2024-06-15,2024-06-15,2024-06-15,settlement,settled,,fixed,,,[],INR,131000
event_1639,user_19,expense,Residential rent payment,rent,debit,36100,csv,INR,2024-06-04,2024-06-04,2024-06-04,settlement,settled,,fixed,,,[],INR,36100
event_1640,user_19,expense,Municipal utilities,utilities,debit,6029.9,csv,INR,2024-06-08,2024-06-08,2024-06-08,settlement,settled,,fixed,,,[],INR,6029.9
event_1641,user_19,debt_payment,Loan repayment,debt_repayment,debit,11850,csv,INR,2024-06-13,2024-06-13,2024-06-13,settlement,settled,,fixed,,,[],INR,11850
